tax_id,name,isic_section,sector,isic_class,is_industrial,start_year,close_year,paid_in_capital_egp,sme_tier_init,isic_class_name_en
EG1074856402,Lotus Logistics Co.,L,Real estate activities,L6810,0,2012,10000,1036728.0,small,Real estate activities with own or leased property
EG7331251790,Pyramid Logistics SAE,P,Education,P8541,0,2018,10000,3848272.0,medium,Sports and recreation education
EG2161778613,Sinai Tech LLC,M,"Professional, scientific and technical activities",M7320,0,2018,10000,2182029.0,small,Market research and public opinion polling
EG1066435204,Delta Trading LLC,S,Other service activities,S9420,0,2006,10000,2543781.0,small,Activities of trade unions
EG3595568426,Nile Foods Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4799,0,2021,10000,4752916.0,medium,"Other retail sale not in stores, stalls or markets"
EG1270387111,Delta Logistics LLC,S,Other service activities,S9524,0,2017,10000,927212.0,small,Repair of furniture and home furnishings
EG2967250697,Cairo Logistics LLC,C,Manufacturing,C2392,1,2018,10000,11975949.0,medium,Manufacture of clay building materials
EG6862911341,Alex Agri LLC,C,Manufacturing,C2029,1,2009,10000,3961227.0,small,Manufacture of other chemical products n.e.c.
EG5431601594,Giza Agri LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4661,0,2021,10000,115393.0,small,"Wholesale of solid, liquid and gaseous fuels and related products"
EG9771169056,Sinai Plastics Co.,F,Construction,F4329,1,2016,10000,628801.0,small,Other construction installation
EG4926351008,Delta Agri Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4620,0,2016,10000,911942.0,small,Wholesale of agricultural raw materials and live animals
EG8808773191,Cairo Plastics LLC,F,Construction,F4390,1,2021,10000,1355263.0,small,Other specialized construction activities
EG1409226458,Alex Steel Ltd.,J,Information and communication,J5820,0,2009,2013,3236229.0,medium,Software publishing
EG4325804918,Cairo Logistics Co.,C,Manufacturing,C2513,1,2018,2020,7301618.0,medium,"Manufacture of steam generators, except central heating hot water boilers"
EG9085859182,Pyramid Tech LLC,N,Administrative and support service activities,N8292,0,2012,10000,1089078.0,small,Packaging activities
EG6789204501,Delta Services LLC,M,"Professional, scientific and technical activities",M7410,0,2008,10000,451537.0,small,Specialized design activities
EG1620868049,Giza Agri LLC,M,"Professional, scientific and technical activities",M7500,0,2014,10000,2208359.0,small,Veterinary activities
EG4571992810,Horus Chem Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4649,0,2005,10000,1968159.0,small,Wholesale of other household goods
EG7746861807,Nile Agri Ltd.,J,Information and communication,J5812,0,2020,2026,2158345.0,small,Publishing of directories and mailing lists
EG6573915413,Nile Logistics LLC,F,Construction,F4329,1,2022,10000,3544061.0,small,Other construction installation
EG4254876105,Sinai Agri SAE,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4763,0,2008,10000,4474421.0,medium,Retail sale of sporting equipment in specialized stores
EG9003207550,Alex Foods Ltd.,S,Other service activities,S9491,0,2016,10000,3794059.0,medium,Activities of religious organizations
EG3081498097,Sinai Textiles Ltd.,M,"Professional, scientific and technical activities",M7320,0,2013,2021,4001713.0,medium,Market research and public opinion polling
EG7251201860,Giza Trading Ltd.,I,Accommodation and food service activities,I5629,0,2023,10000,3030077.0,medium,Other food service activities
EG6437415610,Sinai Chem LLC,F,Construction,F4100,1,2016,10000,2275969.0,small,Construction of buildings
EG8902388261,Sinai Steel LLC,N,Administrative and support service activities,N8291,0,2007,10000,2912641.0,small,Activities of collection agencies and credit bureaus
EG2619797452,Alex Foods Co.,B,Mining and quarrying,B0899,1,2013,10000,3866933.0,small,Other mining and quarrying n.e.c.
EG7763267081,Misr Tech SAE,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4641,0,2007,10000,126797.0,small,"Wholesale of textiles, clothing and footwear"
EG8303127212,Nile Chem SAE,A,"Agriculture, forestry and fishing",A0123,1,2006,10000,3577654.0,small,Growing of citrus fruits
EG9275655698,Giza Trading SAE,C,Manufacturing,C2825,1,2011,10000,1509867.0,small,"Manufacture of machinery for food, beverage and tobacco processing"
EG2176798743,Giza Tech Ltd.,C,Manufacturing,C2829,1,2007,10000,8625703.0,medium,Manufacture of other special-purpose machinery
EG4223531657,Sinai Services Ltd.,N,Administrative and support service activities,N7990,0,2018,10000,213228.0,small,Other reservation service and related activities
EG6563580155,Cairo Agri SAE,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4759,0,2021,10000,4720503.0,medium,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores"
EG8020845421,Misr Logistics LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4540,0,2017,10000,4188749.0,medium,"Sale, maintenance and repair of motorcycles and related parts and accessories"
EG8301237260,Misr Trading Ltd.,S,Other service activities,S9491,0,2008,2017,3860975.0,medium,Activities of religious organizations
EG6590133894,Horus Agri SAE,F,Construction,F4329,1,2014,2025,215498.0,small,Other construction installation
EG9477612885,Cairo Trading SAE,J,Information and communication,J5819,0,2008,10000,4365938.0,medium,Other publishing activities
EG7754571651,Cairo Foods LLC,P,Education,P8521,0,2017,10000,1081867.0,small,General secondary education
EG2999460989,Alex Trading Ltd.,C,Manufacturing,C1101,1,2015,10000,13458241.0,medium,"Distilling, rectifying and blending of spirits"
EG2838098592,Delta Tech Ltd.,C,Manufacturing,C2823,1,2012,10000,12949763.0,medium,Manufacture of machinery for metallurgy
EG8203575596,Sinai Plastics Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4762,0,2013,10000,2069433.0,small,Retail sale of music and video recordings in specialized stores
EG8770164583,Misr Tech LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4753,0,2013,2019,4935384.0,medium,"Retail sale of carpets, rugs, wall and floor coverings in specialized stores"
EG9967341658,Delta Textiles Co.,K,Financial and insurance activities,K6430,0,2022,10000,3892155.0,medium,"Trusts, funds and similar financial entities"
EG9561630831,Delta Steel LLC,M,"Professional, scientific and technical activities",M7010,0,2020,10000,4055128.0,medium,Activities of head offices
EG6382352227,Pyramid Textiles Co.,J,Information and communication,J5820,0,2014,10000,2912648.0,small,Software publishing
EG6274304913,Lotus Agri LLC,F,Construction,F4322,1,2024,10000,11240357.0,medium,"Plumbing, heat and air-conditioning installation"
EG6745592578,Lotus Foods SAE,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4652,0,2024,10000,2894971.0,small,Wholesale of electronic and telecommunications equipment and parts
EG8344191060,Misr Steel Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4721,0,2006,10000,1365553.0,small,Retail sale of food in specialized stores
EG2789999075,Nile Services LLC,J,Information and communication,J6311,0,2022,2032,1343236.0,small,"Data processing, hosting and related activities"
EG9578462263,Delta Chem Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4530,0,2014,10000,4495401.0,medium,Sale of motor vehicle parts and accessories
EG3173023087,Lotus Plastics SAE,Q,Human health and social work activities,Q8730,0,2015,10000,2476285.0,small,Residential care activities for the elderly and disabled
EG7813205882,Sinai Services LLC,C,Manufacturing,C1071,1,2009,2021,2183455.0,small,Manufacture of bakery products
EG7313106543,Sinai Logistics Co.,Q,Human health and social work activities,Q8890,0,2013,2015,3925314.0,medium,Other social work activities without accommodation
EG9614147479,Alex Services Ltd.,H,Transportation and storage,H5011,0,2005,10000,626682.0,small,Sea and coastal passenger water transport
EG9155443893,Misr Trading SAE,A,"Agriculture, forestry and fishing",A0150,1,2013,10000,2513923.0,small,Mixed farming
EG6328051487,Alex Plastics Ltd.,M,"Professional, scientific and technical activities",M7410,0,2006,10000,1100890.0,small,Specialized design activities
EG5594846163,Misr Foods Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4661,0,2012,2020,130054.0,small,"Wholesale of solid, liquid and gaseous fuels and related products"
EG3719634628,Horus Steel Co.,J,Information and communication,J5813,0,2012,10000,3822554.0,medium,"Publishing of newspapers, journals and periodicals"
EG4594047801,Horus Logistics Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4781,0,2021,10000,4400281.0,medium,"Retail sale via stalls and markets of food, beverages and tobacco products"
EG5394640494,Delta Steel Co.,A,"Agriculture, forestry and fishing",A0145,1,2018,10000,827291.0,small,Raising of swine/pigs
EG5245233957,Delta Chem LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4520,0,2022,10000,382507.0,small,Maintenance and repair of motor vehicles
EG3683930020,Misr Services Co.,H,Transportation and storage,H5222,0,2011,10000,1008363.0,small,Service activities incidental to water transportation
EG1263953932,Sinai Tech LLC,K,Financial and insurance activities,K6520,0,2013,10000,3291526.0,medium,Reinsurance
EG6473428850,Sinai Steel Co.,M,"Professional, scientific and technical activities",M7420,0,2013,10000,2757109.0,small,Photographic activities
EG9932820077,Sinai Plastics Ltd.,M,"Professional, scientific and technical activities",M6910,0,2019,2030,1685418.0,small,Legal activities
EG5865278687,Sinai Chem Ltd.,M,"Professional, scientific and technical activities",M7490,0,2006,10000,2920932.0,small,"Other professional, scientific and technical activities n.e.c."
EG6684366006,Pyramid Steel Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4661,0,2012,10000,4391904.0,medium,"Wholesale of solid, liquid and gaseous fuels and related products"
EG3975242281,Delta Chem LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4620,0,2011,10000,3313610.0,medium,Wholesale of agricultural raw materials and live animals
EG8075126537,Pyramid Services LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4540,0,2019,10000,1070492.0,small,"Sale, maintenance and repair of motorcycles and related parts and accessories"
EG2861196150,Misr Logistics Ltd.,Q,Human health and social work activities,Q8690,0,2021,10000,2555537.0,small,Other human health activities
EG3442847568,Giza Plastics Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4663,0,2013,10000,865100.0,small,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies"
EG8686408545,Alex Textiles SAE,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4774,0,2013,10000,146583.0,small,Retail sale of second-hand goods
EG9306094111,Misr Textiles Ltd.,A,"Agriculture, forestry and fishing",A0170,1,2012,10000,3771233.0,small,"Hunting, trapping and related service activities"
EG2353785883,Delta Textiles Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4651,0,2014,2027,813157.0,small,"Wholesale of computers, computer peripheral equipment and software"
EG5343820406,Horus Steel Co.,A,"Agriculture, forestry and fishing",A0164,1,2008,10000,1265187.0,small,Seed processing for propagation
EG7234964350,Alex Plastics SAE,M,"Professional, scientific and technical activities",M7420,0,2009,10000,4702318.0,medium,Photographic activities
EG8710996115,Delta Foods Ltd.,F,Construction,F4311,1,2023,10000,4431322.0,small,Demolition
EG8109870684,Nile Services Ltd.,C,Manufacturing,C2593,1,2006,10000,13458080.0,medium,"Manufacture of cutlery, hand tools and general hardware"
EG9912059875,Pyramid Logistics SAE,J,Information and communication,J5812,0,2011,10000,995386.0,small,Publishing of directories and mailing lists
EG2693296916,Delta Chem Co.,M,"Professional, scientific and technical activities",M7420,0,2021,10000,3329204.0,medium,Photographic activities
EG8882799231,Cairo Services LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4759,0,2013,10000,4844851.0,medium,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores"
EG5827559005,Misr Tech Ltd.,C,Manufacturing,C2512,1,2013,10000,676496.0,small,"Manufacture of tanks, reservoirs and containers of metal"
EG3257855531,Delta Plastics Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4759,0,2019,10000,2295020.0,small,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores"
EG3906310164,Sinai Plastics Co.,A,"Agriculture, forestry and fishing",A0161,1,2024,10000,14079487.0,medium,Support activities for crop production
EG6583350443,Cairo Steel SAE,J,Information and communication,J5920,0,2011,10000,4656300.0,medium,Sound recording and music publishing activities
EG9851287919,Nile Services LLC,B,Mining and quarrying,B0710,1,2020,10000,7431707.0,medium,Mining of iron ores
EG6334528041,Lotus Agri Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4530,0,2024,10000,3076925.0,medium,Sale of motor vehicle parts and accessories
EG1713450875,Delta Textiles Ltd.,C,Manufacturing,C3092,1,2017,10000,6888908.0,medium,Manufacture of bicycles and invalid carriages
EG6537501346,Misr Agri Co.,L,Real estate activities,L6810,0,2010,10000,4268639.0,medium,Real estate activities with own or leased property
EG4360155078,Giza Steel LLC,N,Administrative and support service activities,N8220,0,2015,10000,4255447.0,medium,Activities of call centres
EG7613744134,Pyramid Agri SAE,F,Construction,F4322,1,2017,10000,9687329.0,medium,"Plumbing, heat and air-conditioning installation"
EG4803163080,Pyramid Agri SAE,A,"Agriculture, forestry and fishing",A0150,1,2024,10000,10635744.0,medium,Mixed farming
EG1730532311,Misr Services Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4759,0,2016,10000,4357381.0,medium,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores"
EG9845712178,Horus Trading Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4764,0,2006,10000,3209204.0,medium,Retail sale of games and toys in specialized stores
EG8157827143,Horus Tech Co.,C,Manufacturing,C3012,1,2007,10000,10705416.0,medium,Building of pleasure and sporting boats
