الرقم_الضريبي,name_ar,isic_section,الفرع_كود,is_industrial,start_year,close_year,رأس_المال_المدفوع_جنيه,فئة_SME_أولية,branches,المجموع_كود,القسم_كود,الفرع,المجموع,القسم,القطاع,اسم_الشركة
588383628,الجيزة لوجستيات ش.ذ.م.م,S,S9609,0,2007,10000,168828.0,small,1,S96,S9,,,,أنشطة الخدمات الأخرى,الجيزة لوجستيات ش.ذ.م.م
206577368,القاهرة تقنية ش.م.م,C,C1311,1,2020,10000,9834998.0,medium,9,C13,C1,,,,الصناعة التحويلية,القاهرة تقنية ش.م.م
872834739,الأهرام خدمات ذ.م.م,K,K6612,0,2023,10000,2282639.0,small,8,K66,K6,,,,الأنشطة المالية وأنشطة التأمين,الأهرام خدمات ذ.م.م
699404689,مصر أغذية ش.ذ.م.م,H,H4912,0,2015,10000,1711698.0,small,1,H49,H4,,,,النقل والتخزين,مصر أغذية ش.ذ.م.م
291413448,الإسكندرية تجارة ذ.م.م,G,G4782,0,2010,10000,4753619.0,medium,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الإسكندرية تجارة ذ.م.م
945425561,مصر خدمات ذ.م.م,G,G4653,0,2007,10000,3325703.0,medium,9,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,مصر خدمات ذ.م.م
414498041,سيناء بلاستيك ش.ذ.م.م,G,G4649,0,2016,10000,837333.0,small,3,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,سيناء بلاستيك ش.ذ.م.م
793298545,الأهرام بلاستيك ذ.م.م,G,G4761,0,2011,10000,3506439.0,medium,4,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الأهرام بلاستيك ذ.م.م
944794788,الإسكندرية تجارة ش.م.م,L,L6820,0,2016,10000,2157445.0,small,1,L68,L6,,,,الأنشطة العقارية,الإسكندرية تجارة ش.م.م
507599812,الأهرام بلاستيك ذ.م.م,H,H5021,0,2023,10000,672029.0,small,8,H50,H5,,,,النقل والتخزين,الأهرام بلاستيك ذ.م.م
692567001,الدلتا لوجستيات ذ.م.م,M,M6920,0,2015,10000,2901084.0,small,1,M69,M6,,,,الأنشطة المهنية والعلمية والتقنية,الدلتا لوجستيات ذ.م.م
912595694,الأهرام زراعة محدودة,I,I5510,0,2007,10000,2190994.0,small,1,I55,I5,,,,أنشطة الإقامة وخدمات الطعام,الأهرام زراعة محدودة
643166814,القاهرة أغذية محدودة,J,J6311,0,2011,10000,4239481.0,medium,2,J63,J6,,,,المعلومات والاتصالات,القاهرة أغذية محدودة
106576764,الأهرام لوجستيات محدودة,F,F4220,1,2021,10000,4887158.0,small,1,F42,F4,,,,التشييد والبناء,الأهرام لوجستيات محدودة
332231112,الدلتا زراعة محدودة,C,C1410,1,2007,10000,1010738.0,small,1,C14,C1,,,,الصناعة التحويلية,الدلتا زراعة محدودة
379938867,الجيزة كيماويات محدودة,N,N8129,0,2011,10000,3593832.0,medium,7,N81,N8,,,,أنشطة الخدمات الإدارية وخدمات الدعم,الجيزة كيماويات محدودة
939310668,الدلتا تقنية ذ.م.م,F,F4322,1,2020,2021,2754002.0,small,1,F43,F4,,,,التشييد والبناء,الدلتا تقنية ذ.م.م
151247487,حورس كيماويات ذ.م.م,J,J6190,0,2013,10000,1045325.0,small,1,J61,J6,,,,المعلومات والاتصالات,حورس كيماويات ذ.م.م
576211272,حورس أغذية ش.ذ.م.م,G,G4753,0,2023,10000,3774199.0,medium,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,حورس أغذية ش.ذ.م.م
944543147,اللوتس خدمات ش.ذ.م.م,N,N7710,0,2022,10000,1791727.0,small,1,N77,N7,,,,أنشطة الخدمات الإدارية وخدمات الدعم,اللوتس خدمات ش.ذ.م.م
707105902,الدلتا زراعة ش.م.م,B,B0610,1,2012,10000,1842484.0,small,1,B06,B0,,,,التعدين واستغلال المحاجر,الدلتا زراعة ش.م.م
105643448,الأهرام تجارة ذ.م.م,C,C1701,1,2005,10000,2218351.0,small,1,C17,C1,,,,الصناعة التحويلية,الأهرام تجارة ذ.م.م
218008958,النيل صلب ذ.م.م,G,G4722,0,2018,10000,3744224.0,medium,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,النيل صلب ذ.م.م
304400217,الدلتا تجارة محدودة,S,S9522,0,2015,10000,878092.0,small,1,S95,S9,,,,أنشطة الخدمات الأخرى,الدلتا تجارة محدودة
238223679,النيل بلاستيك محدودة,G,G4719,0,2009,2017,1399300.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,النيل بلاستيك محدودة
418333367,حورس زراعة محدودة,S,S9420,0,2007,10000,577004.0,small,1,S94,S9,,,,أنشطة الخدمات الأخرى,حورس زراعة محدودة
222459310,الإسكندرية لوجستيات ش.م.م,C,C2592,1,2021,10000,2592505.0,small,1,C25,C2,,,,الصناعة التحويلية,الإسكندرية لوجستيات ش.م.م
859283288,مصر زراعة محدودة,G,G4641,0,2007,10000,573139.0,small,3,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,مصر زراعة محدودة
652036974,الدلتا تقنية محدودة,G,G4763,0,2022,10000,278272.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الدلتا تقنية محدودة
213061185,الدلتا صلب ذ.م.م,G,G4763,0,2006,10000,2965399.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الدلتا صلب ذ.م.م
697349476,الأهرام زراعة ش.م.م,A,A0121,1,2008,10000,4685670.0,small,1,A01,A0,,,,الزراعة والحراجة وصيد الأسماك,الأهرام زراعة ش.م.م
509318854,سيناء بلاستيك ش.ذ.م.م,M,M6920,0,2020,10000,788723.0,small,1,M69,M6,,,,الأنشطة المهنية والعلمية والتقنية,سيناء بلاستيك ش.ذ.م.م
108079452,حورس تقنية ش.م.م,L,L6820,0,2006,10000,3054198.0,medium,1,L68,L6,,,,الأنشطة العقارية,حورس تقنية ش.م.م
915491040,القاهرة بلاستيك محدودة,G,G4763,0,2019,10000,1349342.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,القاهرة بلاستيك محدودة
600597821,الإسكندرية تقنية ذ.م.م,M,M7210,0,2010,10000,3333114.0,medium,3,M72,M7,,,,الأنشطة المهنية والعلمية والتقنية,الإسكندرية تقنية ذ.م.م
774232902,حورس صلب ش.ذ.م.م,G,G4771,0,2008,10000,2517287.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,حورس صلب ش.ذ.م.م
194568188,القاهرة صلب ش.م.م,G,G4759,0,2012,10000,171538.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,القاهرة صلب ش.م.م
296545714,سيناء خدمات ش.ذ.م.م,G,G4721,0,2006,2007,3022607.0,medium,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,سيناء خدمات ش.ذ.م.م
924969624,النيل أغذية ذ.م.م,J,J5820,0,2011,10000,2554893.0,small,4,J58,J5,,,,المعلومات والاتصالات,النيل أغذية ذ.م.م
830509966,سيناء منسوجات ش.م.م,F,F4330,1,2013,10000,14897769.0,medium,1,F43,F4,,,,التشييد والبناء,سيناء منسوجات ش.م.م
869668681,اللوتس صلب ش.م.م,Q,Q8730,0,2005,10000,1041094.0,small,3,Q87,Q8,,,,الصحة البشرية والعمل الاجتماعي,اللوتس صلب ش.م.م
342912205,سيناء لوجستيات محدودة,G,G4723,0,2015,10000,1282803.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,سيناء لوجستيات محدودة
107406746,الجيزة بلاستيك محدودة,C,C2432,1,2021,10000,11911030.0,medium,4,C24,C2,,,,الصناعة التحويلية,الجيزة بلاستيك محدودة
293380054,الدلتا منسوجات ذ.م.م,C,C2396,1,2011,10000,5077549.0,medium,7,C23,C2,,,,الصناعة التحويلية,الدلتا منسوجات ذ.م.م
413181115,الدلتا زراعة ش.ذ.م.م,G,G4759,0,2006,10000,4607399.0,medium,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الدلتا زراعة ش.ذ.م.م
520034066,اللوتس لوجستيات ش.ذ.م.م,D,D3530,1,2009,10000,2669855.0,small,1,D35,D3,,,,إمدادات الكهرباء والغاز والبخار وتكييف الهواء,اللوتس لوجستيات ش.ذ.م.م
336970578,الدلتا أغذية محدودة,J,J6311,0,2016,10000,1543234.0,small,1,J63,J6,,,,المعلومات والاتصالات,الدلتا أغذية محدودة
632694680,الأهرام تقنية محدودة,C,C1420,1,2010,10000,7568943.0,medium,1,C14,C1,,,,الصناعة التحويلية,الأهرام تقنية محدودة
342464158,اللوتس لوجستيات ذ.م.م,J,J5913,0,2014,10000,4718154.0,medium,1,J59,J5,,,,المعلومات والاتصالات,اللوتس لوجستيات ذ.م.م
211675309,حورس منسوجات ش.ذ.م.م,N,N7912,0,2021,10000,2961832.0,small,1,N79,N7,,,,أنشطة الخدمات الإدارية وخدمات الدعم,حورس منسوجات ش.ذ.م.م
276787016,الأهرام منسوجات محدودة,G,G4661,0,2009,10000,1403516.0,small,1,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الأهرام منسوجات محدودة
457149369,حورس تقنية محدودة,P,P8530,0,2023,10000,2779659.0,small,1,P85,P8,,,,التعليم,حورس تقنية محدودة
985858816,الجيزة بلاستيك ش.ذ.م.م,I,I5520,0,2023,10000,627987.0,small,1,I55,I5,,,,أنشطة الإقامة وخدمات الطعام,الجيزة بلاستيك ش.ذ.م.م
132667503,الأهرام منسوجات محدودة,G,G4751,0,2005,10000,226001.0,small,4,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الأهرام منسوجات محدودة
981895944,الإسكندرية كيماويات ش.ذ.م.م,E,E3700,1,2006,10000,1042712.0,small,1,E37,E3,,,,إمدادات المياه؛ الصرف الصحي وإدارة النفايات ومعالجتها,الإسكندرية كيماويات ش.ذ.م.م
583223216,مصر تجارة ذ.م.م,K,K6622,0,2016,10000,3933271.0,medium,1,K66,K6,,,,الأنشطة المالية وأنشطة التأمين,مصر تجارة ذ.م.م
244173288,الإسكندرية خدمات ش.م.م,F,F4100,1,2015,10000,4261624.0,small,1,F41,F4,,,,التشييد والبناء,الإسكندرية خدمات ش.م.م
120764511,مصر زراعة ش.ذ.م.م,N,N7830,0,2006,10000,3182523.0,medium,1,N78,N7,,,,أنشطة الخدمات الإدارية وخدمات الدعم,مصر زراعة ش.ذ.م.م
292793695,النيل تجارة محدودة,G,G4663,0,2018,10000,4660982.0,medium,1,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,النيل تجارة محدودة
420466828,القاهرة أغذية ش.ذ.م.م,J,J5913,0,2014,10000,4521017.0,medium,1,J59,J5,,,,المعلومات والاتصالات,القاهرة أغذية ش.ذ.م.م
412015965,سيناء خدمات ذ.م.م,I,I5510,0,2009,2020,4463516.0,medium,1,I55,I5,,,,أنشطة الإقامة وخدمات الطعام,سيناء خدمات ذ.م.م
112939399,الدلتا صلب ش.ذ.م.م,S,S9602,0,2005,10000,2987151.0,small,1,S96,S9,,,,أنشطة الخدمات الأخرى,الدلتا صلب ش.ذ.م.م
227654869,الدلتا كيماويات ش.ذ.م.م,N,N8230,0,2009,10000,324130.0,small,1,N82,N8,,,,أنشطة الخدمات الإدارية وخدمات الدعم,الدلتا كيماويات ش.ذ.م.م
949146600,القاهرة تجارة ش.م.م,C,C2395,1,2013,10000,3941190.0,small,1,C23,C2,,,,الصناعة التحويلية,القاهرة تجارة ش.م.م
105317465,مصر كيماويات ذ.م.م,M,M7210,0,2006,2014,3557500.0,medium,1,M72,M7,,,,الأنشطة المهنية والعلمية والتقنية,مصر كيماويات ذ.م.م
736917016,الأهرام صلب ذ.م.م,G,G4630,0,2017,10000,1046572.0,small,1,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الأهرام صلب ذ.م.م
105336488,حورس كيماويات ش.ذ.م.م,G,G4773,0,2008,10000,943654.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,حورس كيماويات ش.ذ.م.م
383191767,مصر منسوجات ذ.م.م,F,F4220,1,2012,10000,10098444.0,medium,1,F42,F4,,,,التشييد والبناء,مصر منسوجات ذ.م.م
337401808,حورس صلب ش.م.م,G,G4752,0,2005,10000,115214.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,حورس صلب ش.م.م
195836315,الدلتا أغذية ش.ذ.م.م,G,G4669,0,2013,10000,2617471.0,small,1,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الدلتا أغذية ش.ذ.م.م
528538002,اللوتس خدمات ش.ذ.م.م,M,M7420,0,2019,10000,2029294.0,small,1,M74,M7,,,,الأنشطة المهنية والعلمية والتقنية,اللوتس خدمات ش.ذ.م.م
878685262,اللوتس منسوجات محدودة,G,G4649,0,2024,10000,3710543.0,medium,1,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,اللوتس منسوجات محدودة
448264401,الدلتا لوجستيات ذ.م.م,L,L6820,0,2006,10000,4942202.0,medium,1,L68,L6,,,,الأنشطة العقارية,الدلتا لوجستيات ذ.م.م
214619988,الأهرام تجارة ش.م.م,C,C3315,1,2008,2009,3360516.0,small,1,C33,C3,,,,الصناعة التحويلية,الأهرام تجارة ش.م.م
904025207,الجيزة أغذية محدودة,Q,Q8690,0,2010,10000,4086262.0,medium,2,Q86,Q8,,,,الصحة البشرية والعمل الاجتماعي,الجيزة أغذية محدودة
645900300,اللوتس أغذية ش.م.م,S,S9522,0,2009,10000,1341396.0,small,1,S95,S9,,,,أنشطة الخدمات الأخرى,اللوتس أغذية ش.م.م
602699653,سيناء أغذية ش.م.م,C,C1102,1,2017,10000,7553859.0,medium,1,C11,C1,,,,الصناعة التحويلية,سيناء أغذية ش.م.م
